97.58776000	1.00000000
97.76344000	2.00000000
96.56705000	3.00000000
92.52037000	4.00000000
91.15097000	5.00000000
95.21728000	6.00000000
90.21355000	7.00000000
89.29235000	8.00000000
91.51479000	9.00000000
89.60965000	10.00000000
86.56187000	11.00000000
85.55315000	12.00000000
87.13053000	13.00000000
85.67938000	14.00000000
80.04849000	15.00000000
82.18922000	16.00000000
87.24078000	17.00000000
80.79401000	18.00000000
81.28564000	19.00000000
81.56932000	20.00000000
79.22703000	21.00000000
79.43259000	22.00000000
77.90174000	23.00000000
76.75438000	24.00000000
77.17338000	25.00000000
74.27296000	26.00000000
73.11830000	27.00000000
73.84732000	28.00000000
72.47746000	29.00000000
71.92128000	30.00000000
66.91962000	31.00000000
67.93554000	32.00000000
69.55841000	33.00000000
69.06592000	34.00000000
66.53371000	35.00000000
63.87094000	36.00000000
69.70526000	37.00000000
63.59295000	38.00000000
63.35509000	39.00000000
59.99747000	40.00000000
62.64843000	41.00000000
65.77345000	42.00000000
59.10141000	43.00000000
56.57750000	44.00000000
61.15313000	45.00000000
54.30767000	46.00000000
62.83535000	47.00000000
56.52957000	48.00000000
56.98427000	49.00000000
58.11459000	50.00000000
58.69576000	51.00000000
58.23322000	52.00000000
54.90490000	53.00000000
57.91442000	54.00000000
56.96629000	55.00000000
51.13831000	56.00000000
49.27123000	57.00000000
52.92668000	58.00000000
54.47693000	59.00000000
51.81710000	60.00000000
51.05401000	61.00000000
52.51731000	62.00000000
51.83710000	63.00000000
54.48196000	64.00000000
49.05859000	65.00000000
50.52315000	66.00000000
50.32755000	67.00000000
46.44419000	68.00000000
50.89281000	69.00000000
52.13203000	70.00000000
49.78741000	71.00000000
49.01637000	72.00000000
54.18198000	73.00000000
53.17456000	74.00000000
53.20827000	75.00000000
57.43459000	76.00000000
51.95282000	77.00000000
54.20282000	78.00000000
57.46687000	79.00000000
53.60268000	80.00000000
58.86728000	81.00000000
57.66652000	82.00000000
63.71034000	83.00000000
65.24244000	84.00000000
65.10878000	85.00000000
69.96313000	86.00000000
68.85475000	87.00000000
73.32574000	88.00000000
76.21241000	89.00000000
78.06311000	90.00000000
75.37701000	91.00000000
87.54449000	92.00000000
89.50588000	93.00000000
95.82098000	94.00000000
97.48390000	95.00000000
100.86070000	96.00000000
102.48510000	97.00000000
105.73110000	98.00000000
111.34890000	99.00000000
111.03050000	100.00000000
110.19200000	101.00000000
118.35810000	102.00000000
118.80860000	103.00000000
122.42490000	104.00000000
124.09530000	105.00000000
125.93370000	106.00000000
127.85330000	107.00000000
131.03610000	108.00000000
133.33430000	109.00000000
135.12780000	110.00000000
131.71130000	111.00000000
131.91510000	112.00000000
132.11070000	113.00000000
127.68980000	114.00000000
