80.574000000	-3.067000000
84.248000000	-2.981000000
87.264000000	-2.921000000
87.195000000	-2.912000000
89.076000000	-2.840000000
89.608000000	-2.797000000
89.868000000	-2.702000000
90.101000000	-2.699000000
92.405000000	-2.633000000
95.854000000	-2.481000000
100.696000000	-2.363000000
101.060000000	-2.322000000
401.672000000	-1.501000000
390.724000000	-1.460000000
567.534000000	-1.274000000
635.316000000	-1.212000000
733.054000000	-1.100000000
759.087000000	-1.046000000
894.206000000	-0.915000000
990.785000000	-0.714000000
1090.109000000	-0.566000000
1080.914000000	-0.545000000
1122.643000000	-0.400000000
1178.351000000	-0.309000000
1260.531000000	-0.109000000
1273.514000000	-0.103000000
1288.339000000	0.010000000
1327.543000000	0.119000000
1353.863000000	0.377000000
1414.509000000	0.790000000
1425.208000000	0.963000000
1421.384000000	1.006000000
1442.962000000	1.115000000
1464.350000000	1.572000000
1468.705000000	1.841000000
1447.894000000	2.047000000
1457.628000000	2.200000000
